,주가,거래량,OBV,기관_순매수누적,외국인_순매수누적,유로,달러,엔화,위안,소비자심리지수,자동차판매,예상종가
20170111_01,271500,128816,-3000189,-25644,2400901,1260.57,1199,1031.89,173.53,93.31,106.2,276500
20170111_02,274750,128816,-3000189,-25644,2400901,1260.57,1199,1031.89,173.53,93.31,106.2,276500
20170111_03,278000,128816,-3000189,-25644,2400901,1260.57,1199,1031.89,173.53,93.31,106.2,276500
20170112_01,274000,118084,-2882105,-22789,2400463,1259.23,1179.5,1034.24,172.36,93.38,106.2,274500
20170112_02,277250,118084,-2882105,-22789,2400463,1259.23,1179.5,1034.24,172.36,93.38,106.2,274500
20170112_03,280500,118084,-2882105,-22789,2400463,1259.23,1179.5,1034.24,172.36,93.38,106.2,274500
20170113_01,275500,108452,-2773653,-13940,2396884,1252.32,1175.5,1027.31,171.8,93.45,106.2,279000
20170113_02,279000,108452,-2773653,-13940,2396884,1252.32,1175.5,1027.31,171.8,93.45,106.2,279000
20170113_03,282500,108452,-2773653,-13940,2396884,1252.32,1175.5,1027.31,171.8,93.45,106.2,279000
20170116_01,274000,118380,-2892033,-5928,2389906,1254.33,1184,1037.28,172.62,93.52,106.2,279500
20170116_02,278000,118380,-2892033,-5928,2389906,1254.33,1184,1037.28,172.62,93.52,106.2,279500
20170116_03,282000,118380,-2892033,-5928,2389906,1254.33,1184,1037.28,172.62,93.52,106.2,279500
20170117_01,278500,101769,-2790264,-2099,2386933,1252.43,1170,1034.12,172.16,93.59,106.2,279500
20170117_02,280500,101769,-2790264,-2099,2386933,1252.43,1170,1034.12,172.16,93.59,106.2,279500
20170117_03,282500,101769,-2790264,-2099,2386933,1252.43,1170,1034.12,172.16,93.59,106.2,279500
20170118_01,277000,95988,-2694276,1859,2385860,1249.4,1171.5,1031.93,171.98,93.67,106.2,280000
20170118_02,280250,95988,-2694276,1859,2385860,1249.4,1171.5,1031.93,171.98,93.67,106.2,280000
20170118_03,283500,95988,-2694276,1859,2385860,1249.4,1171.5,1031.93,171.98,93.67,106.2,280000
20170119_01,274000,120716,-2814992,-2774,2385892,1256.57,1178,1027.34,172.23,93.74,106.2,282500
20170119_02,278000,120716,-2814992,-2774,2385892,1256.57,1178,1027.34,172.23,93.74,106.2,282500
20170119_03,282000,120716,-2814992,-2774,2385892,1256.57,1178,1027.34,172.23,93.74,106.2,282500
20170120_01,275000,83237,-2731755,-205,2386652,1249.85,1176,1020.52,171.56,93.82,106.2,277000
20170120_02,277750,83237,-2731755,-205,2386652,1249.85,1176,1020.52,171.56,93.82,106.2,277000
20170120_03,280500,83237,-2731755,-205,2386652,1249.85,1176,1020.52,171.56,93.82,106.2,277000
20170123_01,271500,131043,-2862798,-8461,2392160,1255.8,1169,1030.82,171.31,93.89,106.2,278500
20170123_02,276750,131043,-2862798,-8461,2392160,1255.8,1169,1030.82,171.31,93.89,106.2,278500
20170123_03,282000,131043,-2862798,-8461,2392160,1255.8,1169,1030.82,171.31,93.89,106.2,278500
20170124_01,267500,137112,-2999910,-14262,2397502,1253.46,1166.5,1028.93,171.23,93.97,106.22,272500
20170124_02,270250,137112,-2999910,-14262,2397502,1253.46,1166.5,1028.93,171.23,93.97,106.22,272500
20170124_03,273000,137112,-2999910,-14262,2397502,1253.46,1166.5,1028.93,171.23,93.97,106.22,272500
20170125_01,263000,231571,-3231481,-18272,2395911,1252.93,1166,1029.17,170.8,94.05,106.3,272000
20170125_02,267500,231571,-3231481,-18272,2395911,1252.93,1166,1029.17,170.8,94.05,106.3,272000
20170125_03,272000,231571,-3231481,-18272,2395911,1252.93,1166,1029.17,170.8,94.05,106.3,272000
20170126_01,262000,198930,-3032551,-22078,2395115,1249.04,1167,1019.88,170.56,94.13,106.41,265000
20170126_02,264750,198930,-3032551,-22078,2395115,1249.04,1167,1019.88,170.56,94.13,106.41,265000
20170126_03,267500,198930,-3032551,-22078,2395115,1249.04,1167,1019.88,170.56,94.13,106.41,265000
20170131_01,242000,815329,-3847880,-27703,2337856,1249.15,1162,1025.96,169.84,94.22,106.57,266000
20170131_02,249500,815329,-3847880,-27703,2337856,1249.15,1162,1025.96,169.84,94.22,106.57,266000
20170131_03,257000,815329,-3847880,-27703,2337856,1249.15,1162,1025.96,169.84,94.22,106.57,266000
20170201_01,243000,350179,-3497701,-25392,2338474,1249.77,1158,1021.88,169.54,94.31,106.77,242000
20170201_02,245250,350179,-3497701,-25392,2338474,1249.77,1158,1021.88,169.54,94.31,106.77,242000
20170201_03,247500,350179,-3497701,-25392,2338474,1249.77,1158,1021.88,169.54,94.31,106.77,242000
20170202_01,240000,282151,-3779852,-35107,2339813,1235.67,1143.5,1017.44,167.83,94.41,106.99,245000
20170202_02,243250,282151,-3779852,-35107,2339813,1235.67,1143.5,1017.44,167.83,94.41,106.99,245000
20170202_03,246500,282151,-3779852,-35107,2339813,1235.67,1143.5,1017.44,167.83,94.41,106.99,245000
20170203_01,241500,140761,-3639091,-32162,2335105,1232.49,1148,1015.3,168.37,94.52,107.24,241000
20170203_02,244000,140761,-3639091,-32162,2335105,1232.49,1148,1015.3,168.37,94.52,107.24,241000
20170203_03,246500,140761,-3639091,-32162,2335105,1232.49,1148,1015.3,168.37,94.52,107.24,241000
20170206_01,239500,126575,-3765666,-34809,2336252,1221.24,1138,1012.55,167.16,94.62,107.51,242500
20170206_02,243000,126575,-3765666,-34809,2336252,1221.24,1138,1012.55,167.16,94.62,107.51,242500
20170206_03,246500,126575,-3765666,-34809,2336252,1221.24,1138,1012.55,167.16,94.62,107.51,242500
20170207_01,241500,112660,-3653006,-28814,2328993,1224.51,1148,1020.49,167.9,94.73,107.79,241000
20170207_02,243000,112660,-3653006,-28814,2328993,1224.51,1148,1020.49,167.9,94.73,107.79,241000
20170207_03,244500,112660,-3653006,-28814,2328993,1224.51,1148,1020.49,167.9,94.73,107.79,241000
20170208_01,239000,250943,-3903949,-19609,2310402,1220.49,1146,1022.16,167.29,94.85,108.08,243500
20170208_02,241250,250943,-3903949,-19609,2310402,1220.49,1146,1022.16,167.29,94.85,108.08,243500
20170208_03,243500,250943,-3903949,-19609,2310402,1220.49,1146,1022.16,167.29,94.85,108.08,243500
20170209_01,239500,173981,-4077930,-26335,2308814,1223.79,1144,1019.29,167,94.97,108.37,242000
20170209_02,241250,173981,-4077930,-26335,2308814,1223.79,1144,1019.29,167,94.97,108.37,242000
20170209_03,243000,173981,-4077930,-26335,2308814,1223.79,1144,1019.29,167,94.97,108.37,242000
20170210_01,240000,156892,-3921038,-16481,2302582,1222.28,1150,1013.08,167.4,95.09,108.65,239500
20170210_02,242250,156892,-3921038,-16481,2302582,1222.28,1150,1013.08,167.4,95.09,108.65,239500
20170210_03,244500,156892,-3921038,-16481,2302582,1222.28,1150,1013.08,167.4,95.09,108.65,239500
20170213_01,242000,147600,-3773438,-16424,2302212,1223.21,1150.5,1011.7,167.38,95.21,108.93,241000
20170213_02,243500,147600,-3773438,-16424,2302212,1223.21,1150.5,1011.7,167.38,95.21,108.93,241000
20170213_03,245000,147600,-3773438,-16424,2302212,1223.21,1150.5,1011.7,167.38,95.21,108.93,241000
20170214_01,243000,194602,-3578836,381,2293664,1208.95,1138,1003.31,166.15,95.34,109.2,243000
20170214_02,245500,194602,-3578836,381,2293664,1208.95,1138,1003.31,166.15,95.34,109.2,243000
20170214_03,248000,194602,-3578836,381,2293664,1208.95,1138,1003.31,166.15,95.34,109.2,243000
20170215_01,247000,295158,-3283678,12932,2289921,1204.04,1141,996.72,166.43,95.47,109.44,248000
20170215_02,251000,295158,-3283678,12932,2289921,1204.04,1141,996.72,166.43,95.47,109.44,248000
20170215_03,255000,295158,-3283678,12932,2289921,1204.04,1141,996.72,166.43,95.47,109.44,248000
20170216_01,251000,280064,-3003614,14696,2296775,1213.4,1141,1004.76,166.7,95.61,109.66,251000
20170216_02,253000,280064,-3003614,14696,2296775,1213.4,1141,1004.76,166.7,95.61,109.66,251000
20170216_03,255000,280064,-3003614,14696,2296775,1213.4,1141,1004.76,166.7,95.61,109.66,251000
20170217_01,251000,230870,-2772744,19187,2310669,1224.58,1150,1019.77,167.97,95.75,109.85,254500
20170217_02,255500,230870,-2772744,19187,2310669,1224.58,1150,1019.77,167.97,95.75,109.85,254500
20170217_03,260000,230870,-2772744,19187,2310669,1224.58,1150,1019.77,167.97,95.75,109.85,254500
20170220_01,255500,149207,-2623537,14365,2320725,1218.07,1147.5,1014.27,167.31,95.89,110,259500
20170220_02,258250,149207,-2623537,14365,2320725,1218.07,1147.5,1014.27,167.31,95.89,110,259500
20170220_03,261000,149207,-2623537,14365,2320725,1218.07,1147.5,1014.27,167.31,95.89,110,259500
20170221_01,258000,139249,-2762786,13317,2324746,1208.48,1147,1008.93,167.04,96.04,110.12,261000
20170221_02,260250,139249,-2762786,13317,2324746,1208.48,1147,1008.93,167.04,96.04,110.12,261000
20170221_03,262500,139249,-2762786,13317,2324746,1208.48,1147,1008.93,167.04,96.04,110.12,261000
20170222_01,257500,185255,-2948041,-3158,2341677,1201.84,1144.5,1012.03,166.74,96.19,110.18,260000
20170222_02,259250,185255,-2948041,-3158,2341677,1201.84,1144.5,1012.03,166.74,96.19,110.18,260000
20170222_03,261000,185255,-2948041,-3158,2341677,1201.84,1144.5,1012.03,166.74,96.19,110.18,260000
20170223_01,254500,333293,-3281334,-15137,2358371,1200.6,1136.5,1006.87,165.72,96.34,110.2,259500
20170223_02,258000,333293,-3281334,-15137,2358371,1200.6,1136.5,1006.87,165.72,96.34,110.2,259500
20170223_03,261500,333293,-3281334,-15137,2358371,1200.6,1136.5,1006.87,165.72,96.34,110.2,259500
20170224_01,255500,156173,-3125161,-19600,2367974,1199.88,1131,1007.89,165.06,96.49,110.17,258000
20170224_02,258000,156173,-3125161,-19600,2367974,1199.88,1131,1007.89,165.06,96.49,110.17,258000
20170224_03,260500,156173,-3125161,-19600,2367974,1199.88,1131,1007.89,165.06,96.49,110.17,258000
20170227_01,257500,101199,-3226360,-15896,2365667,1200.58,1134.5,1010.47,165.34,96.66,110.12,259500
20170227_02,259500,101199,-3226360,-15896,2365667,1200.58,1134.5,1010.47,165.34,96.66,110.12,259500
20170227_03,261500,101199,-3226360,-15896,2365667,1200.58,1134.5,1010.47,165.34,96.66,110.12,259500
20170228_01,253000,196024,-3422384,-26099,2371445,1196.39,1130,1007.18,164.83,96.83,110.03,259000
20170228_02,256000,196024,-3422384,-26099,2371445,1196.39,1130,1007.18,164.83,96.83,110.03,259000
20170228_03,259000,196024,-3422384,-26099,2371445,1196.39,1130,1007.18,164.83,96.83,110.03,259000
20170302_01,247000,354606,-3776990,-73676,2408943,1203.9,1144.5,1000.92,166.37,97.01,109.93,255000
20170302_02,252500,354606,-3776990,-73676,2408943,1203.9,1144.5,1000.92,166.37,97.01,109.93,255000
20170302_03,258000,354606,-3776990,-73676,2408943,1203.9,1144.5,1000.92,166.37,97.01,109.93,255000
20170303_01,240500,313990,-4090980,-114972,2428857,1221.5,1157,1011.23,167.66,97.2,109.8,250500
20170303_02,245250,313990,-4090980,-114972,2428857,1221.5,1157,1011.23,167.66,97.2,109.8,250500
20170303_03,250000,313990,-4090980,-114972,2428857,1221.5,1157,1011.23,167.66,97.2,109.8,250500
20170306_01,235500,200294,-4291274,-129823,2432614,1223.2,1155,1014.85,167.55,97.4,109.65,241500
20170306_02,238500,200294,-4291274,-129823,2432614,1223.2,1155,1014.85,167.55,97.4,109.65,241500
20170306_03,241500,200294,-4291274,-129823,2432614,1223.2,1155,1014.85,167.55,97.4,109.65,241500
20170307_01,238500,144187,-4147087,-129756,2433374,1215.37,1149.5,1008.91,166.64,97.6,109.49,241500
20170307_02,241250,144187,-4147087,-129756,2433374,1215.37,1149.5,1008.91,166.64,97.6,109.49,241500
20170307_03,244000,144187,-4147087,-129756,2433374,1215.37,1149.5,1008.91,166.64,97.6,109.49,241500
20170308_01,239500,160321,-4307408,-142481,2433896,1216.52,1152.5,1009.33,166.65,97.81,109.32,244000
20170308_02,241750,160321,-4307408,-142481,2433896,1216.52,1152.5,1009.33,166.65,97.81,109.32,244000
20170308_03,244000,160321,-4307408,-142481,2433896,1216.52,1152.5,1009.33,166.65,97.81,109.32,244000
20170309_01,239000,255939,-4051469,-160751,2454555,1225.54,1160,1012.04,167.98,98.02,109.15,240500
20170309_02,241250,255939,-4051469,-160751,2454555,1225.54,1160,1012.04,167.98,98.02,109.15,240500
20170309_03,243500,255939,-4051469,-160751,2454555,1225.54,1160,1012.04,167.98,98.02,109.15,240500
20170310_01,242000,156922,-3894547,-174088,2466741,1226.04,1155.5,1001.6,167.3,98.24,108.97,243500
20170310_02,243750,156922,-3894547,-174088,2466741,1226.04,1155.5,1001.6,167.3,98.24,108.97,243500
20170310_03,245500,156922,-3894547,-174088,2466741,1226.04,1155.5,1001.6,167.3,98.24,108.97,243500
20170313_01,241500,130509,-4025056,-184294,2469381,1224.33,1147.5,1000.48,166.46,98.47,108.79,244000
20170313_02,243500,130509,-4025056,-184294,2469381,1224.33,1147.5,1000.48,166.46,98.47,108.79,244000
20170313_03,245500,130509,-4025056,-184294,2469381,1224.33,1147.5,1000.48,166.46,98.47,108.79,244000
20170314_01,242500,227676,-3797380,-202718,2490760,1222.81,1150.5,1001.61,166.64,98.7,108.61,242500
20170314_02,244750,227676,-3797380,-202718,2490760,1222.81,1150.5,1001.61,166.64,98.7,108.61,242500
20170314_03,247000,227676,-3797380,-202718,2490760,1222.81,1150.5,1001.61,166.64,98.7,108.61,242500
20170315_01,241500,177903,-3975283,-225683,2507597,1218.17,1147,999.87,166.38,98.93,108.44,246000
20170315_02,243500,177903,-3975283,-225683,2507597,1218.17,1147,999.87,166.38,98.93,108.44,246000
20170315_03,245500,177903,-3975283,-225683,2507597,1218.17,1147,999.87,166.38,98.93,108.44,246000
20170316_01,240500,169864,-4145147,-243233,2509745,1212.83,1130,997.4,164.56,99.17,108.27,242500
20170316_02,243000,169864,-4145147,-243233,2509745,1212.83,1130,997.4,164.56,99.17,108.27,242500
20170316_03,245500,169864,-4145147,-243233,2509745,1212.83,1130,997.4,164.56,99.17,108.27,242500
20170317_01,240500,177460,-4322607,-260220,2516262,1214.13,1131,999.51,164.19,99.41,108.13,242500
20170317_02,242250,177460,-4322607,-260220,2516262,1214.13,1131,999.51,164.19,99.41,108.13,242500
20170317_03,244000,177460,-4322607,-260220,2516262,1214.13,1131,999.51,164.19,99.41,108.13,242500
20170320_01,241000,132564,-4190043,-256844,2515355,1202.35,1118,990.74,162.16,99.66,107.99,242500
20170320_02,243500,132564,-4190043,-256844,2515355,1202.35,1118,990.74,162.16,99.66,107.99,242500
20170320_03,246000,132564,-4190043,-256844,2515355,1202.35,1118,990.74,162.16,99.66,107.99,242500
20170321_01,243000,520792,-3669251,-248581,2513433,1208.78,1119.5,994.54,162.86,99.91,107.88,246000
20170321_02,250500,520792,-3669251,-248581,2513433,1208.78,1119.5,994.54,162.86,99.91,107.88,246000
20170321_03,258000,520792,-3669251,-248581,2513433,1208.78,1119.5,994.54,162.86,99.91,107.88,246000
20170322_01,251000,304619,-3364632,-256235,2525104,1209.56,1121,1006.33,163.24,100.17,107.79,253500
20170322_02,254500,304619,-3364632,-256235,2525104,1209.56,1121,1006.33,163.24,100.17,107.79,253500
20170322_03,258000,304619,-3364632,-256235,2525104,1209.56,1121,1006.33,163.24,100.17,107.79,253500
20170323_01,251000,264231,-3628863,-275843,2543076,1209.71,1121.5,1011.77,163.24,100.43,107.73,255500
20170323_02,253750,264231,-3628863,-275843,2543076,1209.71,1121.5,1011.77,163.24,100.43,107.73,255500
20170323_03,256500,264231,-3628863,-275843,2543076,1209.71,1121.5,1011.77,163.24,100.43,107.73,255500
20170324_01,244500,287374,-3916237,-293249,2548375,1212.92,1122.5,1010.58,163.28,100.69,107.7,253000
20170324_02,249250,287374,-3916237,-293249,2548375,1212.92,1122.5,1010.58,163.28,100.69,107.7,253000
20170324_03,254000,287374,-3916237,-293249,2548375,1212.92,1122.5,1010.58,163.28,100.69,107.7,253000
20170327_01,241000,279851,-4196088,-315171,2546605,1208.1,1108.5,1006.31,161.89,100.96,107.7,247500
20170327_02,243250,279851,-4196088,-315171,2546605,1208.1,1108.5,1006.31,161.89,100.96,107.7,247500
20170327_03,245500,279851,-4196088,-315171,2546605,1208.1,1108.5,1006.31,161.89,100.96,107.7,247500
20170328_01,241500,184710,-4380798,-328532,2551184,1208.76,1113.5,1009.02,162.19,101.25,107.73,243000
20170328_02,242750,184710,-4380798,-328532,2551184,1208.76,1113.5,1009.02,162.19,101.25,107.73,243000
20170328_03,244000,184710,-4380798,-328532,2551184,1208.76,1113.5,1009.02,162.19,101.25,107.73,243000
20170329_01,235000,412879,-4793677,-371630,2536835,1197.57,1113.6,1005.01,162.05,101.56,107.77,243000
20170329_02,239000,412879,-4793677,-371630,2536835,1197.57,1113.6,1005.01,162.05,101.56,107.77,243000
20170329_03,243000,412879,-4793677,-371630,2536835,1197.57,1113.6,1005.01,162.05,101.56,107.77,243000
20170330_01,234000,176530,-4970207,-385081,2531403,1199.45,1118,1004.18,162.57,101.89,107.84,236000
20170330_02,236000,176530,-4970207,-385081,2531403,1199.45,1118,1004.18,162.57,101.89,107.84,236000
20170330_03,238000,176530,-4970207,-385081,2531403,1199.45,1118,1004.18,162.57,101.89,107.84,236000
20170331_01,236500,267786,-4702421,-398850,2555743,1194.28,1118.5,999.64,162.62,102.23,107.91,235000
20170331_02,238500,267786,-4702421,-398850,2555743,1194.28,1118.5,999.64,162.62,102.23,107.91,235000
20170331_03,240500,267786,-4702421,-398850,2555743,1194.28,1118.5,999.64,162.62,102.23,107.91,235000
20170403_01,237000,209863,-4912284,-415113,2560788,1191.56,1118,1004.22,162.67,102.59,108,240500
20170403_02,239750,209863,-4912284,-415113,2560788,1191.56,1118,1004.22,162.67,102.59,108,240500
20170403_03,242500,209863,-4912284,-415113,2560788,1191.56,1118,1004.22,162.67,102.59,108,240500
20170404_01,233500,266221,-5178505,-445357,2566515,1197.26,1124.5,1018.52,163.46,102.96,108.11,239500
20170404_02,235750,266221,-5178505,-445357,2566515,1197.26,1124.5,1018.52,163.46,102.96,108.11,239500
20170404_03,238000,266221,-5178505,-445357,2566515,1197.26,1124.5,1018.52,163.46,102.96,108.11,239500
20170405_01,227500,354556,-5533061,-476555,2564566,1203.1,1127.5,1014.44,163.82,103.34,108.22,235500
20170405_02,231500,354556,-5533061,-476555,2564566,1203.1,1127.5,1014.44,163.82,103.34,108.22,235500
20170405_03,235500,354556,-5533061,-476555,2564566,1203.1,1127.5,1014.44,163.82,103.34,108.22,235500
20170406_01,223500,311965,-5845026,-499759,2571537,1206.38,1131,1019.93,164.18,103.72,108.34,229000
20170406_02,226250,311965,-5845026,-499759,2571537,1206.38,1131,1019.93,164.18,103.72,108.34,229000
20170406_03,229000,311965,-5845026,-499759,2571537,1206.38,1131,1019.93,164.18,103.72,108.34,229000
20170407_01,223000,213034,-6058060,-505931,2571774,1206.89,1136,1027.64,164.77,104.11,108.46,224000
20170407_02,225500,213034,-6058060,-505931,2571774,1206.89,1136,1027.64,164.77,104.11,108.46,224000
20170407_03,228000,213034,-6058060,-505931,2571774,1206.89,1136,1027.64,164.77,104.11,108.46,224000
20170410_01,221000,144923,-6202983,-510295,2573300,1209.07,1143,1026.95,165.53,104.49,108.58,224000
20170410_02,223000,144923,-6202983,-510295,2573300,1209.07,1143,1026.95,165.53,104.49,108.58,224000
20170410_03,225000,144923,-6202983,-510295,2573300,1209.07,1143,1026.95,165.53,104.49,108.58,224000
20170411_01,216500,291325,-6494308,-532793,2579700,1215.43,1145.5,1036.75,165.93,104.87,108.7,222000
20170411_02,220000,291325,-6494308,-532793,2579700,1215.43,1145.5,1036.75,165.93,104.87,108.7,222000
20170411_03,223500,291325,-6494308,-532793,2579700,1215.43,1145.5,1036.75,165.93,104.87,108.7,222000
20170412_01,219500,162484,-6331824,-540838,2592886,1208.46,1140,1040.76,165.18,105.25,108.82,218500
20170412_02,220750,162484,-6331824,-540838,2592886,1208.46,1140,1040.76,165.18,105.25,108.82,218500
20170412_03,222000,162484,-6331824,-540838,2592886,1208.46,1140,1040.76,165.18,105.25,108.82,218500
20170413_01,220000,294135,-6625959,-560353,2606779,1202.11,1131.5,1035.75,164.34,105.61,108.94,222000
20170413_02,222500,294135,-6625959,-560353,2606779,1202.11,1131.5,1035.75,164.34,105.61,108.94,222000
20170413_03,225000,294135,-6625959,-560353,2606779,1202.11,1131.5,1035.75,164.34,105.61,108.94,222000
20170414_01,222500,79554,-6546405,-563198,2609750,1213.89,1142,1051.23,165.89,105.96,109.04,222000
20170414_02,223500,79554,-6546405,-563198,2609750,1213.89,1142,1051.23,165.89,105.96,109.04,222000
20170414_03,224500,79554,-6546405,-563198,2609750,1213.89,1142,1051.23,165.89,105.96,109.04,222000
20170417_01,219500,152776,-6699181,-565577,2599881,1211.8,1138,1048.36,165.38,106.3,109.14,223000
20170417_02,221250,152776,-6699181,-565577,2599881,1211.8,1138,1048.36,165.38,106.3,109.14,223000
20170417_03,223000,152776,-6699181,-565577,2599881,1211.8,1138,1048.36,165.38,106.3,109.14,223000
20170418_01,217500,182943,-6882124,-572380,2600802,1218.78,1143,1050.5,165.99,106.62,109.23,220500
20170418_02,219750,182943,-6882124,-572380,2600802,1218.78,1143,1050.5,165.99,106.62,109.23,220500
20170418_03,222000,182943,-6882124,-572380,2600802,1218.78,1143,1050.5,165.99,106.62,109.23,220500
20170419_01,212000,360852,-7242976,-593887,2604810,1223.19,1140.5,1047,165.82,106.93,109.3,219000
20170419_02,215250,360852,-7242976,-593887,2604810,1223.19,1140.5,1047,165.82,106.93,109.3,219000
